1,227,42,83,186
0,29,84,154,124
0,58,46,38,132
0,91,210,115,23
0,185,18,86,65
0,232,164,3,108
1,134,236,249,66
0,150,29,128,91
0,42,70,209,87
1,212,81,255,232
0,28,11,92,172
1,183,189,17,236
0,45,214,10,88
1,134,157,97,207
1,146,194,216,187
1,227,178,251,85
1,237,39,128,199
0,15,15,46,180
0,58,200,14,70
1,115,199,60,250
1,132,148,245,92
1,45,106,151,255
0,76,43,183,143
0,252,16,75,136
1,42,185,177,185
1,92,119,176,172
0,32,133,116,215
1,220,32,176,235
1,141,245,205,179
0,249,45,125,40
1,128,237,75,245
1,182,113,240,147
0,26,67,113,58
0,141,141,7,69
0,245,11,182,27
1,222,151,103,104
1,186,161,154,49
0,89,7,71,21
0,45,153,220,2
1,168,220,107,208
0,92,17,61,205
0,151,44,46,32
1,159,141,239,86
0,75,6,115,249
0,141,70,37,115
1,251,191,145,96
0,118,103,122,105
1,105,225,237,251
1,241,211,96,5
0,75,77,98,30
1,191,100,226,14
1,37,155,199,232
1,36,207,154,177
1,56,247,137,180
0,57,184,131,94
0,50,231,122,22
0,83,159,97,99
0,118,198,3,103
1,202,186,34,232
0,13,250,75,39
1,82,244,94,160
0,83,122,182,83
0,65,49,61,160
1,45,251,184,150
1,252,206,207,108
0,112,3,156,34
1,182,175,133,122
0,130,44,240,35
0,19,114,238,15
1,114,187,232,112
0,51,40,187,52
0,20,205,49,201
0,106,155,91,62
1,190,247,131,93
0,142,86,92,93
1,115,99,150,192
0,212,40,109,113
1,138,194,142,48
1,182,202,145,17
1,250,172,130,31
0,0,168,142,68
0,213,63,129,71
0,81,12,2,18
1,60,204,249,115
1,132,115,245,182
1,192,51,122,168
1,188,173,148,181
1,72,48,212,194
1,243,10,255,86
0,241,90,93,20
1,160,154,179,91
1,173,66,137,135
1,191,183,215,141
1,63,60,243,226
0,31,198,35,236
1,216,84,157,123
0,164,155,27,141
1,240,48,180,174
0,235,134,90,10
1,165,150,193,31
0,246,55,52,116
1,85,232,204,240
0,63,132,67,52
0,113,12,17,118
1,81,200,252,26
1,216,191,237,139
1,230,187,73,241
0,245,9,55,70
1,151,57,127,222
0,38,16,68,115
1,232,88,128,117
1,221,246,167,53
1,139,236,104,93
0,22,114,238,25
1,20,255,149,93
1,210,189,159,158
0,124,228,45,54
1,205,212,19,189
0,173,23,64,50
0,140,8,79,48
0,39,24,113,197
0,41,91,188,128
1,255,144,217,114
0,61,237,35,7
0,203,146,74,25
0,151,34,250,72
1,147,185,192,75
1,139,231,182,119
1,147,186,146,225
0,78,5,211,39
1,183,2,93,246
1,220,109,187,155
0,39,42,225,184
0,195,32,29,9
0,51,32,135,55
0,51,58,97,232
0,83,226,76,89
1,193,221,173,33
1,242,199,62,208
1,211,220,75,149
1,255,238,67,209
1,251,130,197,48
1,77,226,181,122
1,179,219,145,8
1,87,185,137,218
0,81,13,110,162
0,187,119,144,45
0,72,116,6,221
0,156,127,52,159
1,126,121,247,143
1,70,214,152,167
0,29,124,30,100
0,212,13,156,90
0,189,1,185,111
1,229,33,27,251
0,160,49,2,119
1,209,192,28,201
0,91,212,28,138
1,249,165,94,167
0,55,136,188,120
0,213,37,5,218
0,36,138,168,112
0,174,58,11,94
0,121,69,206,40
1,208,36,194,133
1,126,211,198,82
0,228,41,126,88
0,177,178,43,36
0,55,228,34,170
1,158,115,131,233
1,136,145,183,133
1,190,9,99,221
1,129,111,214,143
0,32,235,118,112
1,118,182,192,114
1,13,214,80,248
0,141,48,92,88
0,80,9,88,254
0,26,94,35,124
0,87,97,11,12
0,102,37,172,42
0,173,155,47,5
1,118,215,171,155
0,2,239,51,177
0,58,243,105,55
0,49,65,109,70
1,134,130,105,154
0,55,39,174,5
1,21,252,184,115
1,188,66,18,255
1,251,149,161,145
1,9,190,253,117
0,218,101,34,74
1,209,92,85,210
1,41,187,209,213
1,23,195,184,167
0,29,190,49,91
1,140,238,151,125
1,246,200,58,125
0,171,56,26,99
1,63,140,238,136
0,19,237,132,98
0,194,9,54,149
1,240,248,253,131
1,136,174,79,138
0,52,66,172,201
1,206,170,98,74
1,229,246,62,129
0,86,237,125,0
0,24,159,89,65
1,170,229,190,135
0,57,68,154,56
1,115,131,236,68
0,113,65,224,9
0,6,168,5,100
1,231,75,218,235
1,115,92,246,242
1,50,250,211,235
0,125,124,176,82
0,165,10,22,42
0,16,252,126,81
1,219,214,231,92
0,142,1,140,185
0,1,7,202,50
1,178,81,197,172
0,37,114,86,117
1,223,0,145,155
0,97,216,82,92
1,97,125,160,241
1,232,227,168,214
1,117,197,2,250
0,91,74,90,96
0,153,35,194,50
0,85,31,74,33
0,223,35,166,35
1,253,119,90,181
1,162,95,188,164
0,57,73,184,107
1,123,210,157,33
1,204,123,135,97
1,173,144,152,237
1,240,108,246,102
0,79,5,68,12
1,222,197,90,156
1,179,124,176,183
0,13,96,202,167
1,94,110,170,203
0,95,194,97,118
1,184,224,212,176
0,202,13,18,27
0,69,99,33,149
0,181,141,183,3
1,215,179,218,174
0,3,73,154,119
1,214,40,167,154
1,197,91,194,91
1,181,113,108,242
1,170,15,251,164
0,78,97,187,76
1,151,55,248,167
0,220,170,17,60
0,174,93,162,15
1,154,144,167,238
1,63,156,226,224
1,116,243,195,106
1,251,55,117,193
0,175,0,73,49
1,95,185,187,184
1,137,117,219,109
0,40,210,185,22
0,141,66,20,218
1,84,163,141,146
1,216,125,33,240
1,144,223,204,91
0,5,75,90,54
1,119,239,199,155
1,222,242,164,80
0,51,95,125,148
0,74,91,91,28
1,89,15,171,242
0,106,107,134,17
1,196,108,227,134
0,48,198,77,118
1,156,109,182,98
0,199,106,60,94
0,22,6,179,48
1,82,157,219,162
1,198,213,154,241
1,136,114,237,104
0,248,84,38,129
0,159,15,65,8
0,2,112,130,108
1,16,197,68,234
1,31,221,131,233
1,3,114,223,175
0,112,64,176,87
0,36,97,174,200
0,20,78,151,81
0,77,118,124,40
0,126,126,18,14
0,46,10,7,194
1,239,110,189,14
1,161,186,145,167
1,139,238,43,92
1,241,233,75,124
0,122,150,77,116
1,232,113,180,93
0,245,38,174,44
0,35,50,71,175
1,245,49,244,29
1,177,151,220,225
1,68,101,244,132
0,30,59,213,197
0,133,57,41,254
1,176,150,172,210
0,148,44,254,26
1,107,201,200,41
0,128,91,9,44
1,57,90,198,199
1,191,223,115,45
1,222,222,181,149
1,246,172,88,62
1,15,228,249,168
0,172,48,3,95
1,249,137,203,130
1,144,253,228,239
1,23,196,164,211
0,83,105,78,28
1,225,248,244,130
0,93,23,54,224
1,175,191,192,188
1,42,198,195,120
1,95,174,255,222
1,111,148,239,164
0,245,147,72,37
0,215,50,73,114
1,232,75,120,98
0,34,159,88,39
1,184,148,189,63
1,153,44,215,174
1,208,187,120,68
1,194,191,159,100
0,5,112,136,166
0,84,215,97,109
1,216,63,69,237
1,212,162,19,122
1,173,107,239,182
0,223,27,168,45
1,143,166,152,51
1,126,90,207,249
1,164,90,98,179
1,122,178,193,51
0,41,78,37,231
1,96,145,224,129
0,74,120,250,64
0,36,201,240,13
1,212,143,66,134
0,89,130,107,110
1,188,185,28,211
0,72,5,157,16
1,150,215,240,251
1,8,145,215,206
0,68,158,2,109
1,91,134,163,245
0,210,103,93,99
0,38,166,101,12
0,113,82,224,35
1,182,207,220,160
0,129,67,9,38
1,78,184,115,183
1,165,101,251,95
1,120,66,160,231
1,234,30,103,165
1,187,239,15,252
1,111,168,219,25
1,132,135,174,111
1,94,218,207,206
1,195,169,248,59
1,244,4,160,160
1,136,195,148,44
1,184,225,24,175
1,252,159,81,228
1,201,157,94,112
0,237,68,100,56
1,199,207,240,218
0,198,11,61,179
1,154,161,196,167
0,18,166,123,145
1,190,233,228,122
1,184,82,66,249
0,123,104,126,67
0,54,72,40,128
0,158,48,134,146
0,235,136,86,34
0,160,162,0,167
1,237,247,65,248
0,55,244,51,70
0,24,5,62,218
0,173,125,110,80
0,194,134,10,166
0,159,56,102,24
0,185,106,30,70
0,164,15,94,211
0,48,40,233,93
0,55,201,52,59
1,91,238,157,151
1,194,148,181,172
0,54,117,208,21
0,117,177,48,9
1,237,94,213,253
1,223,144,197,50
1,64,168,67,220
0,88,196,88,125
1,89,129,219,94
0,13,174,127,67
1,92,253,159,162
1,165,252,1,196
1,231,198,79,80
0,246,31,0,124
0,190,17,201,99
1,101,186,221,180
0,58,129,224,86
1,230,223,48,95
1,128,90,91,240
0,205,185,0,34
1,137,252,150,51
0,90,143,195,67
1,246,167,228,175
1,5,252,245,170
0,29,72,220,160
1,246,226,113,221
0,180,4,143,20
0,31,111,1,3
0,100,179,193,25
1,248,35,216,143
1,178,92,154,104
1,152,205,253,195
1,121,125,80,251
1,235,156,43,86
0,78,28,60,137
1,93,248,44,203
1,255,111,20,201
1,83,81,225,189
1,190,116,140,220
1,176,202,94,108
0,43,228,119,99
0,5,107,103,252
1,121,200,118,210
0,136,58,227,15
0,165,65,50,224
0,69,140,126,85
1,239,22,211,119
0,146,87,43,72
1,45,190,178,243
0,84,75,108,88
1,20,152,239,244
0,96,97,3,163
1,109,204,211,144
0,93,0,191,32
0,126,154,150,46
1,223,170,206,203
1,33,233,150,108
1,220,156,60,127
1,196,225,109,152
1,23,161,250,109
0,46,196,56,150
1,234,19,96,175
1,230,173,11,155
1,164,43,234,180
0,30,220,0,244
0,21,29,206,5
1,253,30,98,181
0,35,152,27,153
0,55,93,77,219
1,253,243,54,139
1,81,172,151,195
0,108,97,41,121
0,16,7,79,252
0,8,19,17,209
1,234,141,82,176
0,150,38,45,17
0,42,108,26,109
1,175,25,168,236
0,49,56,35,174
1,34,174,147,175
1,237,130,185,242
1,130,146,89,157
1,111,162,164,124
0,65,100,130,5
1,98,86,163,243
0,163,129,125,30
0,4,153,233,83
0,167,37,118,166
0,180,9,138,51
1,231,233,64,66
0,98,163,147,50
0,101,22,55,167
1,126,176,218,23
1,208,39,237,50
0,14,49,241,169
0,133,247,89,39
0,158,41,62,3
1,221,168,255,184
0,27,79,215,185
1,174,227,200,209
1,171,163,42,184
0,186,20,192,112
0,108,60,176,117
0,7,150,118,13
0,4,165,111,192
0,150,59,5,70
0,148,98,38,223
1,253,116,169,158
0,74,69,6,124
1,98,217,237,234
0,69,94,126,114
0,111,108,200,83
0,59,7,28,107
0,86,72,97,78
1,207,170,71,158
1,178,193,106,110
1,176,185,180,11
0,55,131,86,63
0,38,76,6,240
0,74,135,66,177
1,165,32,140,185
1,227,246,133,71
1,208,52,251,245
1,23,240,236,94
0,54,85,48,189
0,199,132,44,134
0,151,48,193,6
0,206,4,209,72
0,155,22,29,35
0,112,9,100,89
1,228,248,51,131
0,62,44,96,4
0,79,146,82,49
0,31,20,145,221
0,75,115,246,24
0,3,193,108,84
1,210,225,80,82
1,167,165,154,137
0,147,50,51,45
1,13,98,204,197
1,70,116,190,145
0,189,10,18,222
0,106,0,31,105
0,136,39,40,34
1,210,38,227,96
1,80,242,164,60
0,42,65,34,170
1,181,189,132,43
0,144,62,78,0
0,2,52,223,149
1,135,130,208,121
1,219,185,151,229
0,126,102,110,117
1,255,234,240,55
0,44,212,135,115
1,96,159,145,178
1,130,79,181,138
1,195,230,95,6
0,93,202,61,16
0,71,33,116,57
1,239,84,96,166
1,245,247,98,87
0,35,54,218,134
1,186,156,227,121
1,214,120,158,241
0,55,168,188,9
0,125,186,46,12
1,187,215,87,247
1,90,138,197,119
0,187,126,55,126
1,69,106,127,224
1,218,11,195,137
1,123,233,239,187
0,195,62,133,93
1,212,216,226,129
0,44,5,215,115
1,242,52,215,70
1,200,172,124,169
1,228,54,150,255
0,1,73,134,142
1,198,179,192,60
0,36,166,185,106
0,7,177,201,9
1,201,121,153,102
1,230,116,7,237
0,114,104,116,139
1,192,177,219,177
0,41,187,213,56
0,17,98,159,9
0,62,15,35,155
0,245,35,143,52
1,239,233,61,34
0,13,123,148,141
0,23,190,6,18
0,53,5,5,10
1,98,187,245,99
0,93,127,56,100
1,169,171,234,34
1,185,20,107,208
1,110,230,203,86
1,64,140,125,226
0,110,78,130,17
1,119,140,191,202
1,133,212,223,203
1,133,76,138,166
0,37,89,11,146
1,253,55,96,230
0,75,47,74,152
0,90,52,89,216
1,227,61,60,217
1,107,213,242,199
1,190,252,56,220
0,2,36,45,134
0,218,18,83,147
0,209,169,62,48
0,82,45,172,44
0,68,162,183,86
1,180,176,32,222
0,47,187,85,25
0,119,6,3,212
1,218,47,157,124
1,214,178,225,205
0,81,241,41,104
1,197,125,193,94
0,113,69,166,111
1,222,140,22,169
1,107,147,246,160
0,51,187,103,58
0,74,113,81,106
0,23,72,72,130
1,239,128,127,170
0,171,169,86,4
1,203,242,16,243
0,110,49,43,136
1,153,231,166,150
1,142,211,66,191
0,16,18,73,38
1,98,75,117,250
0,187,142,5,129
0,93,175,129,26
1,213,41,101,210
0,2,161,225,121
1,191,203,52,152
1,229,21,251,12
0,117,126,17,92
0,37,154,237,48
1,191,210,138,206
1,212,58,148,184
0,150,77,48,7
1,248,207,244,5
1,126,255,108,83
0,195,13,0,162
0,104,205,161,11
1,6,227,208,206
1,173,78,224,154
1,182,130,235,111
1,90,174,124,194
0,55,202,41,107
1,184,108,209,72
0,46,11,3,41
0,178,85,140,80
0,118,16,156,167
0,124,62,18,77
1,204,238,104,13
1,78,183,112,242
1,247,189,130,128
1,105,38,136,239
1,211,62,167,214
0,167,132,88,116
1,46,163,238,154
1,217,213,135,100
1,240,174,198,71
0,136,47,14,190
1,138,178,107,116
0,201,41,96,125
1,197,107,45,182
1,252,201,158,146
1,166,35,221,126
0,210,60,5,154
0,122,13,150,54
1,251,79,203,126
0,202,69,138,57
0,29,87,172,141
0,3,29,65,89
0,84,14,255,93
0,19,194,149,145
0,78,37,232,34
0,185,2,127,132
0,77,117,56,131
1,88,196,49,211
1,197,246,249,66
0,147,31,76,46
0,224,207,59,18
1,140,166,139,168
0,176,106,115,80
1,180,250,134,41
0,16,190,84,200
0,25,28,35,185
1,18,244,78,174
1,84,178,169,151
0,108,131,92,152
1,156,206,139,133
0,14,111,197,52
0,13,30,53,208
1,208,214,242,6
1,52,174,173,113
1,191,173,58,216
1,238,121,94,147
0,127,10,197,77
0,169,190,52,28
1,77,211,20,253
1,218,167,209,229
1,211,114,225,255
0,121,12,107,18
0,119,26,77,50
1,117,112,48,241
1,164,93,118,210
1,198,240,226,196
1,229,93,176,57
1,104,156,212,61
0,153,9,35,159
0,75,45,44,207
0,186,40,200,24
0,170,151,32,89
0,176,213,1,24
0,14,220,33,99
0,94,133,197,8
1,193,72,191,222
1,156,193,161,169
1,172,172,93,201
0,75,63,72,16
1,189,77,211,179
1,146,226,94,239
0,32,164,211,11
0,243,100,61,26
1,245,196,51,27
1,152,181,67,196
1,245,164,205,145
1,105,125,248,139
1,77,227,153,162
1,226,172,207,126
1,175,157,29,212
0,104,7,67,238
0,69,164,56,54
1,164,200,180,93
1,135,26,250,246
0,190,148,3,108
1,178,139,154,115
0,31,115,93,72
0,107,56,27,253
0,100,102,255,36
0,124,107,42,162
0,31,154,86,66
1,221,153,40,249
1,246,232,251,145
1,148,122,152,210
1,237,223,125,30
0,19,238,48,80
0,80,69,60,37
1,127,252,60,178
1,174,234,156,82
1,31,186,217,159
0,94,229,0,98
1,195,201,255,249
0,107,253,19,0
0,73,59,158,1
1,142,158,87,255
1,223,141,177,164
0,8,202,16,206
0,108,147,100,147
1,225,57,253,115
1,201,157,145,82
0,136,46,231,21
1,239,0,235,45
1,52,54,228,234
0,64,53,109,91
0,127,25,163,96
1,172,211,208,60
0,153,98,97,102
0,233,9,184,77
1,252,206,162,167
1,226,134,158,215
0,177,22,191,17
1,135,104,221,163
1,186,62,183,134
1,250,99,22,210
1,127,191,82,175
1,255,89,203,236
1,150,245,97,89
0,113,56,119,131
1,92,215,195,139
0,161,98,19,207
1,142,174,87,136
1,221,133,51,136
1,236,107,238,105
1,133,223,196,233
0,26,247,38,54
0,41,2,160,205
0,115,53,150,3
1,64,179,167,249
0,118,71,29,59
0,67,117,78,113
0,114,138,21,15
0,25,241,31,116
1,154,254,110,116
0,67,77,117,167
0,100,128,48,148
1,233,111,240,111
1,200,61,217,120
0,69,113,70,63
0,82,46,70,187
1,51,182,126,245
0,141,29,192,27
1,99,193,151,245
0,248,193,32,16
